date,open,high,low,close,volume,average,barCount
2022-12-08 18:10:30,151.92,151.94,151.81,151.85,944.26,151.86,542
2022-12-08 18:11:00,151.85,151.92,151.74,151.85,831.41,151.809,477
2022-12-08 18:11:30,151.85,151.9,151.8,151.89,569.96,151.84,281
2022-12-08 18:12:00,151.88,152.0,151.87,151.9,485.73,151.93,217
2022-12-08 18:12:30,151.91,151.98,151.91,151.97,359.8,151.941,155
2022-12-08 18:13:00,151.97,152.13,151.97,152.12,718.22,152.044,386
2022-12-08 18:13:30,152.11,152.21,152.1,152.17,671.2,152.164,315
2022-12-08 18:14:00,152.17,152.28,152.09,152.25,705.52,152.183,399
2022-12-08 18:14:30,152.26,152.26,152.09,152.14,593.77,152.168,274
2022-12-08 18:15:00,152.14,152.23,152.04,152.16,585.22,152.13,327
2022-12-08 18:15:30,152.17,152.19,152.09,152.12,261.02,152.134,124
2022-12-08 18:16:00,152.11,152.29,152.09,152.18,608.6,152.217,305
2022-12-08 18:16:30,152.18,152.24,152.16,152.16,311.46,152.19,181
2022-12-08 18:17:00,152.16,152.26,152.15,152.21,475.51,152.2,242
2022-12-08 18:17:30,152.2,152.32,152.19,152.22,510.32,152.266,226
2022-12-08 18:18:00,152.24,152.29,152.17,152.22,582.86,152.227,249
2022-12-08 18:18:30,152.22,152.24,152.03,152.07,905.8,152.137,347
2022-12-08 18:19:00,152.08,152.08,151.85,151.89,1497.77,151.938,712
2022-12-08 18:19:30,151.9,151.91,151.76,151.78,955.83,151.82,520
2022-12-08 18:20:00,151.77,151.87,151.73,151.85,744.31,151.793,393
2022-12-08 18:20:30,151.85,152.1,151.8,152.08,1170.5,151.932,541
2022-12-08 18:21:00,152.07,152.32,152.07,152.15,1339.91,152.223,674
2022-12-08 18:21:30,152.16,152.25,152.11,152.11,817.42,152.193,287
2022-12-08 18:22:00,152.11,152.2,152.11,152.18,360.21,152.167,202
2022-12-08 18:22:30,152.17,152.21,152.03,152.17,465.8,152.147,242
2022-12-08 18:23:00,152.17,152.35,152.12,152.29,1017.7,152.262,665
2022-12-08 18:23:30,152.27,152.5,152.24,152.33,1039.38,152.387,529
2022-12-08 18:24:00,152.32,152.53,152.29,152.47,1041.26,152.46,520
2022-12-08 18:24:30,152.47,152.48,152.32,152.43,644.7,152.398,325
2022-12-08 18:25:00,152.44,152.47,152.34,152.42,483.38,152.415,284
2022-12-08 18:25:30,152.41,152.45,152.32,152.39,412.52,152.372,238
2022-12-08 18:26:00,152.39,152.52,152.35,152.38,745.41,152.436,357
2022-12-08 18:26:30,152.37,152.4,152.32,152.35,418.97,152.364,250
2022-12-08 18:27:00,152.36,152.38,152.18,152.2,763.44,152.249,413
2022-12-08 18:27:30,152.19,152.32,152.12,152.14,478.28,152.22,301
2022-12-08 18:28:00,152.15,152.15,151.85,151.9,1277.01,151.967,709
2022-12-08 18:28:30,151.89,151.96,151.84,151.87,597.33,151.885,344
2022-12-08 18:29:00,151.85,151.87,151.52,151.55,2519.73,151.674,1520
2022-12-08 18:29:30,151.55,151.6,151.47,151.54,1912.2,151.525,843
2022-12-08 18:30:00,151.53,151.56,151.43,151.44,892.66,151.499,509
2022-12-08 18:30:30,151.43,151.48,151.32,151.34,895.3,151.388,486
2022-12-08 18:31:00,151.34,151.55,151.32,151.46,1180.18,151.417,739
2022-12-08 18:31:30,151.46,151.55,151.43,151.44,689.44,151.485,388
2022-12-08 18:32:00,151.43,151.47,151.36,151.37,645.23,151.412,324
2022-12-08 18:32:30,151.36,151.38,151.22,151.23,1500.05,151.297,607
2022-12-08 18:33:00,151.22,151.23,151.03,151.07,1438.68,151.149,883
2022-12-08 18:33:30,151.07,151.09,151.0,151.03,2125.52,151.034,1047
2022-12-08 18:34:00,151.02,151.2,150.99,151.18,1245.43,151.069,629
2022-12-08 18:34:30,151.18,151.27,151.12,151.18,772.59,151.188,353
2022-12-08 18:35:00,151.17,151.37,151.14,151.32,1378.44,151.274,910
2022-12-08 18:35:30,151.37,151.6,151.27,151.35,1585.77,151.4,1015
2022-12-08 18:36:00,151.34,151.51,151.34,151.39,805.43,151.436,523
2022-12-08 18:36:30,151.39,151.5,151.39,151.44,501.83,151.443,291
2022-12-08 18:37:00,151.43,151.47,151.31,151.35,586.0,151.375,295
2022-12-08 18:37:30,151.35,151.42,151.26,151.41,632.02,151.332,336
2022-12-08 18:38:00,151.4,151.42,151.25,151.29,506.62,151.314,273
2022-12-08 18:38:30,151.3,151.35,151.23,151.25,717.98,151.287,298
2022-12-08 18:39:00,151.26,151.43,151.24,151.33,645.14,151.328,390
2022-12-08 18:39:30,151.35,151.37,151.21,151.25,549.99,151.275,345
2022-12-08 18:40:00,151.23,151.37,151.2,151.31,657.36,151.283,372
2022-12-08 18:40:30,151.31,151.56,151.29,151.5,816.55,151.45,486
2022-12-08 18:41:00,151.5,151.54,151.37,151.43,657.01,151.45,334
2022-12-08 18:41:30,151.43,151.43,151.37,151.38,472.53,151.403,259
2022-12-08 18:42:00,151.37,151.4,151.23,151.23,764.99,151.323,393
2022-12-08 18:42:30,151.25,151.32,151.22,151.22,471.25,151.26,304
2022-12-08 18:43:00,151.22,151.23,151.09,151.14,775.99,151.161,471
2022-12-08 18:43:30,151.13,151.16,150.92,150.96,1683.74,151.045,859
2022-12-08 18:44:00,150.96,151.18,150.9,150.99,1312.5,151.042,779
2022-12-08 18:44:30,150.99,151.02,150.88,151.01,1247.81,150.964,724
2022-12-08 18:45:00,151.0,151.01,150.85,150.88,1119.86,150.915,736
2022-12-08 18:45:30,150.88,151.07,150.88,150.95,1300.29,150.974,925
2022-12-08 18:46:00,150.94,150.99,150.86,150.95,1036.73,150.921,536
2022-12-08 18:46:30,150.95,151.06,150.94,150.99,1109.02,150.997,660
2022-12-08 18:47:00,150.98,151.0,150.88,150.89,709.97,150.928,451
2022-12-08 18:47:30,150.88,150.96,150.84,150.84,901.05,150.879,562
2022-12-08 18:48:00,150.85,151.01,150.82,150.95,1236.28,150.899,697
2022-12-08 18:48:30,150.95,151.11,150.92,151.08,1427.71,151.01,704
2022-12-08 18:49:00,151.07,151.29,151.04,151.13,1712.9,151.175,1008
2022-12-08 18:49:30,151.12,151.18,151.04,151.05,1205.01,151.097,681
2022-12-08 18:50:00,151.06,151.08,150.92,150.98,1153.9,151.003,444
2022-12-08 18:50:30,150.97,151.0,150.9,150.93,659.64,150.953,388
2022-12-08 18:51:00,150.91,150.96,150.9,150.92,636.01,150.935,306
2022-12-08 18:51:30,150.92,150.94,150.78,150.83,1306.84,150.829,611
2022-12-08 18:52:00,150.82,150.83,150.69,150.73,2010.35,150.756,917
2022-12-08 18:52:30,150.72,150.72,150.52,150.56,1769.17,150.599,831
2022-12-08 18:53:00,150.56,150.6,150.45,150.55,2405.42,150.525,1376
2022-12-08 18:53:30,150.56,150.74,150.54,150.71,864.0,150.602,513
2022-12-08 18:54:00,150.72,150.73,150.51,150.54,775.81,150.613,417
2022-12-08 18:54:30,150.54,150.56,150.47,150.5,922.88,150.515,380
2022-12-08 18:55:00,150.5,150.64,150.46,150.49,1041.04,150.532,552
2022-12-08 18:55:30,150.49,150.63,150.45,150.58,819.96,150.529,498
2022-12-08 18:56:00,150.59,150.59,150.34,150.36,1618.03,150.447,877
2022-12-08 18:56:30,150.35,150.37,150.13,150.14,4421.15,150.235,1921
2022-12-08 18:57:00,150.15,150.17,150.03,150.04,2844.03,150.095,1486
2022-12-08 18:57:30,150.04,150.14,149.84,149.86,3561.14,150.0,1912
2022-12-08 18:58:00,149.88,149.95,149.56,149.59,4723.95,149.719,2498
2022-12-08 18:58:30,149.58,149.88,149.57,149.87,2006.95,149.791,1003
2022-12-08 18:59:00,149.87,149.95,149.83,149.9,1472.75,149.893,770
2022-12-08 18:59:30,149.89,150.09,149.87,149.92,1984.3,149.987,1086
2022-12-08 19:00:00,149.91,149.94,149.71,149.76,1612.72,149.839,885
2022-12-08 19:00:30,149.75,149.94,149.73,149.8,937.48,149.825,464
2022-12-08 19:01:00,149.81,149.86,149.73,149.76,1040.03,149.787,452
2022-12-08 19:01:30,149.78,149.94,149.72,149.86,1079.87,149.808,601
2022-12-08 19:02:00,149.85,149.9,149.65,149.78,2287.82,149.769,991
2022-12-08 19:02:30,149.79,149.91,149.64,149.85,1353.92,149.772,683
2022-12-08 19:03:00,149.84,149.98,149.84,149.88,1278.04,149.924,573
2022-12-08 19:03:30,149.86,149.96,149.3,149.31,2408.43,149.655,1265
2022-12-08 19:04:00,149.31,149.39,149.23,149.35,2140.63,149.294,983
2022-12-08 19:04:30,149.36,149.37,149.13,149.13,1788.79,149.245,801
2022-12-08 19:05:00,149.14,149.16,148.93,148.99,3865.29,149.023,2125
2022-12-08 19:05:30,149.0,149.18,148.97,149.12,1653.62,149.106,798
2022-12-08 19:06:00,149.12,149.13,148.5,148.88,2788.58,148.88,1424
2022-12-08 19:06:30,148.89,148.98,148.72,148.74,1532.31,148.838,831
2022-12-08 19:07:00,148.74,149.0,148.72,148.99,1827.48,148.866,1032
2022-12-08 19:07:30,148.99,149.14,148.98,149.04,2133.29,149.044,939
2022-12-08 19:08:00,149.03,149.29,149.02,149.18,1505.4,149.207,879
2022-12-08 19:08:30,149.15,149.31,149.07,149.09,1429.29,149.202,694
2022-12-08 19:09:00,149.1,149.2,149.07,149.14,1310.87,149.126,549
2022-12-08 19:09:30,149.14,149.25,149.03,149.06,1081.98,149.123,528
2022-12-08 19:10:00,149.06,149.38,149.01,149.21,1670.71,149.151,704
2022-12-08 19:10:30,149.21,149.42,149.21,149.38,2138.3,149.345,1010
2022-12-08 19:11:00,149.4,149.45,149.3,149.31,1718.54,149.389,942
2022-12-08 19:11:30,149.31,149.42,149.27,149.31,1105.98,149.325,543
2022-12-08 19:12:00,149.31,149.32,149.11,149.14,843.68,149.205,421
2022-12-08 19:12:30,149.13,149.25,149.13,149.2,807.08,149.198,348
2022-12-08 19:13:00,149.2,149.2,148.94,149.14,1982.41,149.045,875
2022-12-08 19:13:30,149.15,149.17,148.93,149.09,895.06,149.059,456
2022-12-08 19:14:00,149.04,149.05,148.83,148.83,1198.21,148.926,529
2022-12-08 19:14:30,148.84,148.99,148.84,148.95,948.11,148.932,517
2022-12-08 19:15:00,148.94,149.25,148.94,149.15,1180.72,149.094,573
2022-12-08 19:15:30,149.16,149.22,149.06,149.22,994.94,149.143,670
2022-12-08 19:16:00,149.24,149.27,149.07,149.21,1144.99,149.173,586
2022-12-08 19:16:30,149.2,149.2,149.03,149.04,803.47,149.108,357
2022-12-08 19:17:00,149.04,149.16,148.94,149.08,1055.16,149.029,611
2022-12-08 19:17:30,149.1,149.14,149.04,149.09,748.15,149.088,346
2022-12-08 19:18:00,149.08,149.16,149.05,149.15,570.18,149.111,330
2022-12-08 19:18:30,149.15,149.18,149.03,149.07,829.66,149.112,481
2022-12-08 19:19:00,149.05,149.05,148.95,149.01,880.98,148.999,386
2022-12-08 19:19:30,149.01,149.02,148.87,148.91,868.95,148.929,354
2022-12-08 19:20:00,148.93,148.96,148.73,148.8,1172.58,148.839,527
2022-12-08 19:20:30,148.81,148.91,148.65,148.7,910.35,148.754,358
2022-12-08 19:21:00,148.69,148.72,148.53,148.72,2007.08,148.604,959
2022-12-08 19:21:30,148.75,148.8,148.56,148.59,1033.87,148.665,530
2022-12-08 19:22:00,148.59,148.6,148.35,148.37,2088.69,148.476,938
2022-12-08 19:22:30,148.39,148.49,148.33,148.42,1037.72,148.413,507
2022-12-08 19:23:00,148.42,148.43,148.35,148.36,1070.9,148.375,495
2022-12-08 19:23:30,148.34,148.54,148.29,148.52,1297.24,148.429,677
2022-12-08 19:24:00,148.54,148.89,148.54,148.86,1655.64,148.762,681
2022-12-08 19:24:30,148.87,149.06,148.82,148.97,1640.74,148.946,769
2022-12-08 19:25:00,148.96,149.06,148.87,149.05,1136.58,148.986,527
2022-12-08 19:25:30,149.05,149.24,149.04,149.16,1191.43,149.151,673
2022-12-08 19:26:00,149.13,149.16,148.97,149.01,1023.1,149.061,552
2022-12-08 19:26:30,149.03,149.05,148.92,148.93,606.2,148.993,320
2022-12-08 19:27:00,148.93,149.08,148.93,149.04,948.45,148.998,611
2022-12-08 19:27:30,149.03,149.06,148.97,149.02,672.44,149.022,333
2022-12-08 19:28:00,149.01,149.02,148.67,148.71,1238.57,148.852,570
2022-12-08 19:28:30,148.71,148.85,148.68,148.68,714.81,148.737,327
2022-12-08 19:29:00,148.69,148.69,148.51,148.62,1548.56,148.583,774
2022-12-08 19:29:30,148.62,148.66,148.53,148.56,712.59,148.589,387
2022-12-08 19:30:00,148.56,148.56,148.45,148.53,1214.27,148.504,638
2022-12-08 19:30:30,148.52,148.53,148.36,148.4,1516.46,148.433,915
2022-12-08 19:31:00,148.4,148.68,148.35,148.63,1786.08,148.48,935
2022-12-08 19:31:30,148.62,148.68,148.55,148.6,1141.1,148.609,514
2022-12-08 19:32:00,148.59,148.79,148.55,148.71,1065.05,148.684,622
2022-12-08 19:32:30,148.71,148.77,148.64,148.71,897.55,148.707,355
2022-12-08 19:33:00,148.72,148.78,148.62,148.66,641.22,148.669,269
2022-12-08 19:33:30,148.65,148.66,148.55,148.55,888.16,148.599,438
2022-12-08 19:34:00,148.54,148.77,148.51,148.72,1587.91,148.642,765
2022-12-08 19:34:30,148.72,148.84,148.66,148.67,906.69,148.73,508
2022-12-08 19:35:00,148.68,148.77,148.67,148.75,719.49,148.724,375
2022-12-08 19:35:30,148.75,148.81,148.59,148.6,1163.07,148.67,569
2022-12-08 19:36:00,148.6,148.76,148.49,148.63,1898.61,148.662,855
2022-12-08 19:36:30,148.63,148.63,148.5,148.55,840.94,148.561,440
2022-12-08 19:37:00,148.55,148.55,148.33,148.39,1158.45,148.432,477
2022-12-08 19:37:30,148.37,148.43,148.32,148.35,655.17,148.374,309
2022-12-08 19:38:00,148.34,148.36,148.21,148.23,1244.29,148.288,622
2022-12-08 19:38:30,148.23,148.23,148.1,148.14,1461.62,148.161,768
2022-12-08 19:39:00,148.12,148.13,147.95,148.01,2614.54,148.035,1058
2022-12-08 19:39:30,147.99,148.01,147.87,147.88,1582.33,147.939,797
2022-12-08 19:40:00,147.88,147.89,147.67,147.68,2346.86,147.763,1148
2022-12-08 19:40:30,147.67,147.73,147.61,147.63,1812.19,147.657,876
2022-12-08 19:41:00,147.63,147.64,147.4,147.47,2819.59,147.512,1158
2022-12-08 19:41:30,147.47,147.51,147.39,147.41,1570.31,147.431,770
2022-12-08 19:42:00,147.41,147.63,147.37,147.55,1898.08,147.539,901
2022-12-08 19:42:30,147.55,147.56,147.42,147.5,1399.7,147.489,568
2022-12-08 19:43:00,147.5,147.51,147.18,147.22,2599.24,147.304,1265
2022-12-08 19:43:30,147.21,147.33,147.2,147.21,2237.56,147.262,1209
2022-12-08 19:44:00,147.21,147.32,147.12,147.18,2311.98,147.24,1105
2022-12-08 19:44:30,147.17,147.31,147.09,147.24,2370.83,147.218,1177
2022-12-08 19:45:00,147.22,147.28,147.07,147.17,1938.92,147.188,943
2022-12-08 19:45:30,147.15,147.17,146.95,147.0,2482.72,147.036,1390
2022-12-08 19:46:00,147.01,147.05,146.89,146.96,2294.88,146.965,1069
2022-12-08 19:46:30,146.96,147.03,146.87,146.95,1441.34,146.951,779
2022-12-08 19:47:00,146.97,147.09,146.92,147.02,1826.54,147.02,819
2022-12-08 19:47:30,147.03,147.03,146.82,146.83,1833.04,146.925,1076
2022-12-08 19:48:00,146.83,147.13,146.82,147.1,2439.01,147.024,1125
2022-12-08 19:48:30,147.09,147.28,147.06,147.22,1837.52,147.184,887
2022-12-08 19:49:00,147.21,147.43,147.2,147.4,1849.79,147.322,850
2022-12-08 19:49:30,147.38,147.6,147.34,147.56,1580.96,147.502,559
2022-12-08 19:50:00,147.58,147.7,147.51,147.66,1702.09,147.61,892
2022-12-08 19:50:30,147.65,147.83,147.62,147.72,1884.48,147.73,889
2022-12-08 19:51:00,147.71,147.77,147.62,147.71,1157.0,147.707,616
2022-12-08 19:51:30,147.73,147.78,147.66,147.67,1015.72,147.72,423
2022-12-08 19:52:00,147.67,147.69,147.57,147.58,876.65,147.624,360
2022-12-08 19:52:30,147.58,147.82,147.54,147.72,2114.72,147.696,636
2022-12-08 19:53:00,147.74,147.81,147.67,147.74,787.19,147.75,383
2022-12-08 19:53:30,147.75,147.75,147.54,147.6,1463.54,147.629,527
2022-12-08 19:54:00,147.59,147.59,147.36,147.38,1271.0,147.474,531
2022-12-08 19:54:30,147.42,147.5,147.4,147.48,827.91,147.447,381
2022-12-08 19:55:00,147.47,147.65,147.46,147.48,1312.37,147.552,714
2022-12-08 19:55:30,147.47,147.54,147.31,147.31,1254.58,147.43,554
2022-12-08 19:56:00,147.31,147.34,147.15,147.16,811.72,147.252,453
2022-12-08 19:56:30,147.16,147.17,146.98,147.07,1354.2,147.07,764
2022-12-08 19:57:00,147.08,147.27,147.05,147.26,1201.31,147.142,613
2022-12-08 19:57:30,147.25,147.34,147.16,147.21,780.07,147.258,397
2022-12-08 19:58:00,147.2,147.21,147.11,147.15,1029.12,147.158,431
2022-12-08 19:58:30,147.16,147.16,146.93,146.98,2005.35,147.026,975
2022-12-08 19:59:00,146.97,147.08,146.93,146.98,1363.69,147.005,631
2022-12-08 19:59:30,146.99,147.07,146.95,147.03,855.14,147.011,511
2022-12-08 20:00:00,147.02,147.36,146.99,147.15,2230.2,147.182,1306
2022-12-08 20:00:30,147.15,147.29,147.09,147.14,1670.18,147.19,1022
2022-12-08 20:01:00,147.13,147.37,147.08,147.35,1622.08,147.254,832
2022-12-08 20:01:30,147.35,147.44,147.31,147.42,1556.89,147.385,974
2022-12-08 20:02:00,147.4,147.48,147.2,147.24,1825.21,147.346,1033
2022-12-08 20:02:30,147.23,147.5,147.19,147.23,1124.46,147.329,695
2022-12-08 20:03:00,147.22,147.34,147.1,147.27,1371.01,147.195,832
